kgid	dbid	dblink
503	4959	http://dbpedia.org/resource/Roger_Ashton-Griffiths
504	12917	http://dbpedia.org/resource/Ricky_Jay
505	13563	http://dbpedia.org/resource/Dee_Snider
506	3996	http://dbpedia.org/resource/Patrick_Stewart
507	6354	http://dbpedia.org/resource/Kathy_Najimy
508	6336	http://dbpedia.org/resource/Tony_Todd
509	8718	http://dbpedia.org/resource/Richard_Hunt_(puppeteer)
510	10044	http://dbpedia.org/resource/John_Schuck
511	4296	http://dbpedia.org/resource/Doris_Day
512	14498	http://dbpedia.org/resource/Bokeem_Woodbine
513	13969	http://dbpedia.org/resource/Juliette_Lewis
514	13123	http://dbpedia.org/resource/Victor_Wong_(actor_born_1927)
515	14560	http://dbpedia.org/resource/Frankie_Avalon
516	6541	http://dbpedia.org/resource/Fred_Ward
517	7005	http://dbpedia.org/resource/Brian_Henson
518	14173	http://dbpedia.org/resource/Ian_Richardson
519	9876	http://dbpedia.org/resource/Saul_Rubinek
520	8404	http://dbpedia.org/resource/D._B._Sweeney
521	3918	http://dbpedia.org/resource/Hal_Holbrook
522	7539	http://dbpedia.org/resource/Reggie_Bannister
523	13154	http://dbpedia.org/resource/Brad_Dourif
524	14492	http://dbpedia.org/resource/Malinda_Williams
525	1151	http://dbpedia.org/resource/Jennifer_Coolidge
526	9323	http://dbpedia.org/resource/Lee_Van_Cleef
527	14359	http://dbpedia.org/resource/James_Naughton
528	2665	http://dbpedia.org/resource/Peter_Jackson
529	8634	http://dbpedia.org/resource/Tim_Allen
530	14624	http://dbpedia.org/resource/Patric_Knowles
531	9441	http://dbpedia.org/resource/Rodger_Bumpass
532	13992	http://dbpedia.org/resource/Bob_Hoskins
533	8549	http://dbpedia.org/resource/Jan_RubeÅ¡
534	9848	http://dbpedia.org/resource/Kevin_Clash
535	9151	http://dbpedia.org/resource/Ione_Skye
536	3807	http://dbpedia.org/resource/Jason_Gedrick
537	5246	http://dbpedia.org/resource/June_Foray
538	13676	http://dbpedia.org/resource/Martin_Short
539	12579	http://dbpedia.org/resource/Raquel_Welch
540	9464	http://dbpedia.org/resource/Julie_Andrews
541	6690	http://dbpedia.org/resource/Joseph_Gordon-Levitt
542	2391	http://dbpedia.org/resource/Melvyn_Douglas
543	13015	http://dbpedia.org/resource/Andre_Braugher
544	5396	http://dbpedia.org/resource/Valerie_Perrine
545	8513	http://dbpedia.org/resource/Geraldine_Fitzgerald
546	1003	http://dbpedia.org/resource/Tim_Roth
547	5526	http://dbpedia.org/resource/Poe_(singer)
548	1278	http://dbpedia.org/resource/Rita_Moreno
549	3227	http://dbpedia.org/resource/Pamela_Adlon
550	12085	http://dbpedia.org/resource/Sissy_Spacek
551	8223	http://dbpedia.org/resource/Dolores_Fuller
552	6946	http://dbpedia.org/resource/Jeremy_Piven
553	4994	http://dbpedia.org/resource/Brad_Pitt
554	2881	http://dbpedia.org/resource/Burt_Reynolds
555	11645	http://dbpedia.org/resource/Cesar_Romero
556	13030	http://dbpedia.org/resource/Sal_Mineo
557	11709	http://dbpedia.org/resource/Lori_Petty
558	14203	http://dbpedia.org/resource/Brenda_Blethyn
559	12429	http://dbpedia.org/resource/Kim_Basinger
560	12262	http://dbpedia.org/resource/Christopher_Meloni
561	4651	http://dbpedia.org/resource/John_Rothman
562	2454	http://dbpedia.org/resource/Tim_Curry
563	13929	http://dbpedia.org/resource/Anthony_Edwards
564	662	http://dbpedia.org/resource/Wendell_Pierce
565	7937	http://dbpedia.org/resource/Red_Buttons
566	3900	http://dbpedia.org/resource/The_Replacements_(band)
567	670	http://dbpedia.org/resource/Barbara_Luddy
568	601	http://dbpedia.org/resource/Larry_Pine
569	9969	http://dbpedia.org/resource/Bubba_Smith
570	2116	http://dbpedia.org/resource/Mandy_Patinkin
571	10066	http://dbpedia.org/resource/Macaulay_Culkin
572	1458	http://dbpedia.org/resource/Clint_Eastwood
573	6904	http://dbpedia.org/resource/Timothy_Carhart
574	12863	http://dbpedia.org/resource/Sally_Kirkland
575	4755	http://dbpedia.org/resource/Lainie_Kazan
576	13777	http://dbpedia.org/resource/Peter_Gallagher
577	13885	http://dbpedia.org/resource/Art_Garfunkel
578	11557	http://dbpedia.org/resource/Kenneth_Mars
579	1182	http://dbpedia.org/resource/Olivia_de_Havilland
580	9312	http://dbpedia.org/resource/Diane_Ladd
581	5656	http://dbpedia.org/resource/Ava_Gardner
582	100	http://dbpedia.org/resource/Hayley_Mills
583	2314	http://dbpedia.org/resource/Grace_Kelly
584	10915	http://dbpedia.org/resource/Fred_Willard
585	4510	http://dbpedia.org/resource/Joanne_Whalley
586	13589	http://dbpedia.org/resource/Robert_Stack
587	12605	http://dbpedia.org/resource/Kim_Novak
588	3470	http://dbpedia.org/resource/Toshiro_Mifune
589	8903	http://dbpedia.org/resource/Rose_McGowan
590	10748	http://dbpedia.org/resource/Mark_Mothersbaugh
591	12184	http://dbpedia.org/resource/Gloria_Swanson
592	9603	http://dbpedia.org/resource/Brian_Doyle-Murray
593	1045	http://dbpedia.org/resource/Luise_Rainer
594	14270	http://dbpedia.org/resource/Miko_Hughes
595	4550	http://dbpedia.org/resource/Jean-Claude_Dreyfus
596	7580	http://dbpedia.org/resource/Sam_Bottoms
597	10217	http://dbpedia.org/resource/Julie_Hagerty
598	14295	http://dbpedia.org/resource/Angela_Bassett
599	7599	http://dbpedia.org/resource/Eric_Christmas
600	3870	http://dbpedia.org/resource/Dallas_McKennon
601	1342	http://dbpedia.org/resource/Jesse_Bradford
602	1063	http://dbpedia.org/resource/Dave_Goelz
603	1986	http://dbpedia.org/resource/Robert_Rodriguez
604	1449	http://dbpedia.org/resource/Harvey_Lembeck
605	1072	http://dbpedia.org/resource/Mia_Kirshner
606	2749	http://dbpedia.org/resource/K._K._Dodds
607	2049	http://dbpedia.org/resource/Jerry_Orbach
608	2521	http://dbpedia.org/resource/Bill_Conti
609	13646	http://dbpedia.org/resource/Peter_Riegert
610	13680	http://dbpedia.org/resource/Bernard_Fox_(actor)
611	11235	http://dbpedia.org/resource/Bruce_Greenwood
612	2352	http://dbpedia.org/resource/Scott_Weinger
613	13414	http://dbpedia.org/resource/Steve_McQueen
614	1218	http://dbpedia.org/resource/Herbert_Marshall
615	11869	http://dbpedia.org/resource/Andy_Dick
616	4630	http://dbpedia.org/resource/Marisol_Nichols
617	14705	http://dbpedia.org/resource/Lee_J._Cobb
618	7120	http://dbpedia.org/resource/Ben_Gazzara
619	14678	http://dbpedia.org/resource/Colm_Meaney
620	13189	http://dbpedia.org/resource/Rita_Wilson
621	7675	http://dbpedia.org/resource/Ed_Begley,_Jr.
622	7916	http://dbpedia.org/resource/Jon_Favreau
623	9806	http://dbpedia.org/resource/Joel_McCrea
624	7861	http://dbpedia.org/resource/Larenz_Tate
625	7720	http://dbpedia.org/resource/Myrna_Loy
626	14186	http://dbpedia.org/resource/Jill_Clayburgh
627	5179	http://dbpedia.org/resource/Peter_Boyle
628	5728	http://dbpedia.org/resource/Fred_Thompson
629	620	http://dbpedia.org/resource/Charlotte_Coleman
630	1130	http://dbpedia.org/resource/Duane_Martin
631	2688	http://dbpedia.org/resource/Sean_Patrick_Flanery
632	8993	http://dbpedia.org/resource/Jeremy_Sisto
633	2565	http://dbpedia.org/resource/David_Strathairn
634	10600	http://dbpedia.org/resource/Richard_O'Brien
635	3026	http://dbpedia.org/resource/Mariel_Hemingway
636	12300	http://dbpedia.org/resource/Marley_Shelton
637	9285	http://dbpedia.org/resource/Roger_Guenveur_Smith
638	12528	http://dbpedia.org/resource/Nickolas_Grace
639	4455	http://dbpedia.org/resource/Famke_Janssen
640	13319	http://dbpedia.org/resource/Frances_Fisher
641	8302	http://dbpedia.org/resource/Harry_Shearer
642	6348	http://dbpedia.org/resource/Ray_Milland
643	2159	http://dbpedia.org/resource/James_Dean
644	8015	http://dbpedia.org/resource/Chris_O'Donnell
645	9100	http://dbpedia.org/resource/Orson_Welles
646	7802	http://dbpedia.org/resource/Jean_Reno
647	14505	http://dbpedia.org/resource/Judy_Greer
648	11195	http://dbpedia.org/resource/Jerry_Lewis
649	9007	http://dbpedia.org/resource/Linda_Hamilton
650	13231	http://dbpedia.org/resource/Marcia_Gay_Harden
651	11588	http://dbpedia.org/resource/Charlie_Korsmo
652	5559	http://dbpedia.org/resource/Joe_Mantegna
653	10331	http://dbpedia.org/resource/Dolly_Parton
654	8057	http://dbpedia.org/resource/Joe_Pesci
655	10818	http://dbpedia.org/resource/Cuba_Gooding,_Jr.
656	9149	http://dbpedia.org/resource/Alyssa_Milano
657	4572	http://dbpedia.org/resource/Jeremy_Jordan_(singer)
658	12129	http://dbpedia.org/resource/Gina_McKee
659	6292	http://dbpedia.org/resource/Brendan_Sexton_III
660	589	http://dbpedia.org/resource/Nicollette_Sheridan
661	10275	http://dbpedia.org/resource/Hugo_Weaving
662	6531	http://dbpedia.org/resource/Leo_Burmester
663	699	http://dbpedia.org/resource/Joe_Grifasi
664	14311	http://dbpedia.org/resource/Jason_James_Richter
665	6016	http://dbpedia.org/resource/Kristy_Swanson
666	537	http://dbpedia.org/resource/Bruce_Willis
667	617	http://dbpedia.org/resource/David_Suchet
668	4269	http://dbpedia.org/resource/Joan_Crawford
669	13138	http://dbpedia.org/resource/James_Rebhorn
670	10140	http://dbpedia.org/resource/Bob_Balaban
671	5176	http://dbpedia.org/resource/Michael_Hordern
672	10447	http://dbpedia.org/resource/Marina_Sirtis
673	2761	http://dbpedia.org/resource/Meg_Ryan
674	8410	http://dbpedia.org/resource/James_Earl_Jones
675	1006	http://dbpedia.org/resource/Sally_Field
676	10695	http://dbpedia.org/resource/Kevin_Tighe
677	14202	http://dbpedia.org/resource/Gene_Hackman
678	5448	http://dbpedia.org/resource/Nina_Simone
679	8180	http://dbpedia.org/resource/Creed_(band)
680	12306	http://dbpedia.org/resource/Jena_Malone
681	4444	http://dbpedia.org/resource/Roy_Scheider
682	5041	http://dbpedia.org/resource/James_Caan_(actor)
683	6034	http://dbpedia.org/resource/Linda_Larkin
684	9388	http://dbpedia.org/resource/Cameron_Diaz
685	1139	http://dbpedia.org/resource/David_Selby
686	3935	http://dbpedia.org/resource/Carla_Gugino
687	3025	http://dbpedia.org/resource/Bruce_McCulloch
688	7605	http://dbpedia.org/resource/William_H._Macy
689	5986	http://dbpedia.org/resource/Lucille_Ball
690	4635	http://dbpedia.org/resource/Julia_Roberts
691	10148	http://dbpedia.org/resource/Steve_Martin
692	14291	http://dbpedia.org/resource/Alan_Bates
693	4609	http://dbpedia.org/resource/Richard_Mulligan
694	9338	http://dbpedia.org/resource/Allen_Payne
695	12998	http://dbpedia.org/resource/Amy_Adams
696	10446	http://dbpedia.org/resource/Glenn_Shadix
697	7117	http://dbpedia.org/resource/Steven_Seagal
698	9414	http://dbpedia.org/resource/Rip_Torn
699	1456	http://dbpedia.org/resource/Kathleen_Robertson
700	13551	http://dbpedia.org/resource/Patrick_Swayze
701	5408	http://dbpedia.org/resource/Norman_Alden
702	9718	http://dbpedia.org/resource/Frank_Vincent
703	7154	http://dbpedia.org/resource/Wayne_Newton
704	4680	http://dbpedia.org/resource/Paul_L._Smith
705	6435	http://dbpedia.org/resource/Jeff_Beck
706	13235	http://dbpedia.org/resource/Jeff_Daniels
707	8183	http://dbpedia.org/resource/Richard_Kind
708	9773	http://dbpedia.org/resource/Wesley_Snipes
709	14353	http://dbpedia.org/resource/Cary_Grant
710	9866	http://dbpedia.org/resource/Kathleen_Turner
711	9322	http://dbpedia.org/resource/Patrick_Bergin
712	11486	http://dbpedia.org/resource/Amanda_Peet
713	9865	http://dbpedia.org/resource/Billy_Gilbert
714	3913	http://dbpedia.org/resource/Frank_Sinatra
715	8279	http://dbpedia.org/resource/Kurt_Russell
716	13522	http://dbpedia.org/resource/Fozzie_Bear
717	9325	http://dbpedia.org/resource/Tom_Hulce
718	11234	http://dbpedia.org/resource/John_Savage_(actor)
719	8773	http://dbpedia.org/resource/Wendy_Crewson
720	14707	http://dbpedia.org/resource/Bill_Paxton
721	742	http://dbpedia.org/resource/Timothy_Bottoms
722	14370	http://dbpedia.org/resource/Laurel_Holloman
723	14108	http://dbpedia.org/resource/Rosalind_Russell
724	13395	http://dbpedia.org/resource/Josh_Hamilton_(actor)
725	2884	http://dbpedia.org/resource/Kermit_the_Frog
726	14640	http://dbpedia.org/resource/Marianne_Jean-Baptiste
727	14211	http://dbpedia.org/resource/Megan_Ward
728	12112	http://dbpedia.org/resource/David_Cross
729	9225	http://dbpedia.org/resource/Lionel_Atwill
730	130	http://dbpedia.org/resource/John_Cassavetes
731	13285	http://dbpedia.org/resource/Peter_Eyre
732	11653	http://dbpedia.org/resource/Helen_Hayes
733	12220	http://dbpedia.org/resource/Mark_Hamill
734	545	http://dbpedia.org/resource/Wes_Studi
735	13904	http://dbpedia.org/resource/Robin_Williams
736	12808	http://dbpedia.org/resource/Brian_Kerwin
737	3291	http://dbpedia.org/resource/Richard_Pryor
738	3217	http://dbpedia.org/resource/Claudia_Cardinale
739	7365	http://dbpedia.org/resource/Kirk_Douglas
740	5640	http://dbpedia.org/resource/Una_Merkel
741	14623	http://dbpedia.org/resource/Sterling_Holloway
742	14543	http://dbpedia.org/resource/Ronny_Cox
743	7587	http://dbpedia.org/resource/Dennis_Franz
744	9087	http://dbpedia.org/resource/Lynn_Whitfield
745	12655	http://dbpedia.org/resource/Sid_Caesar
746	3912	http://dbpedia.org/resource/Patrick_Kilpatrick
747	14613	http://dbpedia.org/resource/David_Huddleston
748	1819	http://dbpedia.org/resource/Isaiah_Washington
749	5055	http://dbpedia.org/resource/Zakes_Mokae
750	8163	http://dbpedia.org/resource/Gonzo_(Muppet)
751	5382	http://dbpedia.org/resource/Peter_O'Toole
752	14344	http://dbpedia.org/resource/Edward_Furlong
753	4105	http://dbpedia.org/resource/Seymour_Cassel
754	1017	http://dbpedia.org/resource/Jenna_Elfman
755	3871	http://dbpedia.org/resource/Michael_Bolton
756	13612	http://dbpedia.org/resource/Steve_Whitmire
757	14534	http://dbpedia.org/resource/Maggie_Smith
758	7051	http://dbpedia.org/resource/Tom_Guiry
759	4749	http://dbpedia.org/resource/Ernie_Hudson
760	7143	http://dbpedia.org/resource/Sam_Jaffe
761	14481	http://dbpedia.org/resource/David_Caruso
762	11277	http://dbpedia.org/resource/Billy_Joel
763	5330	http://dbpedia.org/resource/Gabriel_Damon
764	9742	http://dbpedia.org/resource/Matt_Craven
765	3484	http://dbpedia.org/resource/Ewen_Bremner
766	5683	http://dbpedia.org/resource/Irma_P._Hall
767	2724	http://dbpedia.org/resource/Donald_Sutherland
768	11462	http://dbpedia.org/resource/Cyril_Cusack
769	9699	http://dbpedia.org/resource/Blondie_(band)
770	4822	http://dbpedia.org/resource/Tony_Goldwyn
771	13443	http://dbpedia.org/resource/The_Doors
772	2015	http://dbpedia.org/resource/Tina_Majorino
773	6998	http://dbpedia.org/resource/Norman_Reedus
774	1232	http://dbpedia.org/resource/Heather_Matarazzo
775	12242	http://dbpedia.org/resource/Jennifer_Beals
776	9250	http://dbpedia.org/resource/Peter_Coyote
777	13830	http://dbpedia.org/resource/Ernest_Borgnine
778	5546	http://dbpedia.org/resource/Bill_Nunn
779	11013	http://dbpedia.org/resource/Mike_Nichols
780	6409	http://dbpedia.org/resource/James_Belushi
781	3444	http://dbpedia.org/resource/Jared_Leto
782	12145	http://dbpedia.org/resource/Vincent_D'Onofrio
783	8547	http://dbpedia.org/resource/Larry_Miller_(entertainer)
784	7951	http://dbpedia.org/resource/Bebe_Neuwirth
785	11886	http://dbpedia.org/resource/Ralph_Bellamy
786	12789	http://dbpedia.org/resource/Randy_Quaid
787	13514	http://dbpedia.org/resource/Hermione_Baddeley
788	12285	http://dbpedia.org/resource/Jeffrey_Tambor
789	2559	http://dbpedia.org/resource/Jeremy_Northam
790	3007	http://dbpedia.org/resource/RenÃ©e_Zellweger
791	5737	http://dbpedia.org/resource/Cary_Elwes
792	8409	http://dbpedia.org/resource/Jon_Stewart
793	5342	http://dbpedia.org/resource/Lisa_Eichhorn
794	7832	http://dbpedia.org/resource/Clark_Gregg
795	12733	http://dbpedia.org/resource/Max_Casella
796	10688	http://dbpedia.org/resource/Ann_Magnuson
797	10427	http://dbpedia.org/resource/Gwen_Verdon
798	13664	http://dbpedia.org/resource/Vera_Miles
799	1255	http://dbpedia.org/resource/Nicky_Katt
800	643	http://dbpedia.org/resource/Tony_Curtis
801	10759	http://dbpedia.org/resource/Adam_Arkin
802	1110	http://dbpedia.org/resource/Kevin_McNally
803	12821	http://dbpedia.org/resource/Natalia_Nogulich
804	1887	http://dbpedia.org/resource/Carrie_Fisher
805	268	http://dbpedia.org/resource/Eric_Idle
806	500	http://dbpedia.org/resource/Joe_Pantoliano
807	12340	http://dbpedia.org/resource/Henry_Bergman
808	8633	http://dbpedia.org/resource/George_Harrison
809	5717	http://dbpedia.org/resource/Melanie_Lynskey
810	14538	http://dbpedia.org/resource/Monica_Potter
811	4187	http://dbpedia.org/resource/Anjelica_Huston
812	4578	http://dbpedia.org/resource/Richard_Gibbs
813	8056	http://dbpedia.org/resource/Julia_Stiles
814	11937	http://dbpedia.org/resource/Mischa_Barton
815	2675	http://dbpedia.org/resource/John_Ashton_(actor)
816	14539	http://dbpedia.org/resource/Troy_Beyer
817	9619	http://dbpedia.org/resource/Dean_Jagger
818	11129	http://dbpedia.org/resource/Leon_Robinson
819	13135	http://dbpedia.org/resource/Max_Perlich
820	11750	http://dbpedia.org/resource/Natalie_Trundy
821	4933	http://dbpedia.org/resource/Meg_Tilly
822	8809	http://dbpedia.org/resource/Brock_Peters
823	8433	http://dbpedia.org/resource/Frederic_Forrest
824	14226	http://dbpedia.org/resource/Verna_Felton
825	10193	http://dbpedia.org/resource/Sherilyn_Fenn
826	13377	http://dbpedia.org/resource/Jeremy_Irons
827	10351	http://dbpedia.org/resource/Devo
828	5376	http://dbpedia.org/resource/Jay_Mohr
829	12515	http://dbpedia.org/resource/John_Meillon
830	14265	http://dbpedia.org/resource/Ted_Danson
831	192	http://dbpedia.org/resource/Anna_Thomson
832	8391	http://dbpedia.org/resource/Maureen_O'Hara
833	6121	http://dbpedia.org/resource/Michael_Sheen
834	7614	http://dbpedia.org/resource/Sarah_Jessica_Parker
835	7672	http://dbpedia.org/resource/Andreas_Katsulas
836	8677	http://dbpedia.org/resource/George_Segal
837	14514	http://dbpedia.org/resource/Mary_Louise_Wilson
838	11574	http://dbpedia.org/resource/Gilda_Radner
839	7347	http://dbpedia.org/resource/Vicki_Lewis
840	2988	http://dbpedia.org/resource/Peter_Sarsgaard
841	638	http://dbpedia.org/resource/Guy_Pearce
842	12937	http://dbpedia.org/resource/Robin_Tunney
843	1201	http://dbpedia.org/resource/Courtney_B._Vance
844	10530	http://dbpedia.org/resource/George_Burns
845	2283	http://dbpedia.org/resource/Barry_Fitzgerald
846	13484	http://dbpedia.org/resource/Ray_Wise
847	2997	http://dbpedia.org/resource/Jimmy_MacDonald_(sound_effects_artist)
848	13302	http://dbpedia.org/resource/Callum_Keith_Rennie
849	8767	http://dbpedia.org/resource/Hume_Cronyn
850	14235	http://dbpedia.org/resource/Brian_Blessed
851	562	http://dbpedia.org/resource/Adrienne_Barbeau
852	13205	http://dbpedia.org/resource/Woody_Harrelson
853	9175	http://dbpedia.org/resource/John_C._Reilly
854	13468	http://dbpedia.org/resource/Alan_North
855	11106	http://dbpedia.org/resource/Digimon:_The_Movie
856	13456	http://dbpedia.org/resource/Isabella_Rossellini
857	8723	http://dbpedia.org/resource/Mila_Kunis
858	13745	http://dbpedia.org/resource/Peter_Lorre
859	1623	http://dbpedia.org/resource/Jim_Caviezel
860	14644	http://dbpedia.org/resource/Elias_Koteas
861	4698	http://dbpedia.org/resource/Gong_Li
862	4226	http://dbpedia.org/resource/Don_Knotts
863	12778	http://dbpedia.org/resource/Julia_Ormond
864	2546	http://dbpedia.org/resource/Milla_Jovovich
865	7038	http://dbpedia.org/resource/Paul_Sorvino
866	482	http://dbpedia.org/resource/Neil_Patrick_Harris
867	12091	http://dbpedia.org/resource/Tom_Cruise
868	1527	http://dbpedia.org/resource/Bill_Thompson_(voice_actor)
869	10846	http://dbpedia.org/resource/GeneviÃ¨ve_Bujold
870	7305	http://dbpedia.org/resource/Katharine_Hepburn
871	5393	http://dbpedia.org/resource/Lee_Evans_(comedian)
872	12798	http://dbpedia.org/resource/Tony_Shalhoub
873	4543	http://dbpedia.org/resource/Rosario_Dawson
874	11987	http://dbpedia.org/resource/Betty_Buckley
875	7958	http://dbpedia.org/resource/Susan_Clark
876	10106	http://dbpedia.org/resource/John_Rubinstein
877	10043	http://dbpedia.org/resource/Lane_Smith
878	3562	http://dbpedia.org/resource/Tim_Daly
879	8257	http://dbpedia.org/resource/Kieran_Culkin
880	5071	http://dbpedia.org/resource/Leo_G._Carroll
881	1637	http://dbpedia.org/resource/Reese_Witherspoon
882	6697	http://dbpedia.org/resource/Joaquim_de_Almeida
883	5848	http://dbpedia.org/resource/Karen_Duffy
884	12754	http://dbpedia.org/resource/John_Fiedler
885	5807	http://dbpedia.org/resource/Henry_Fonda
886	7248	http://dbpedia.org/resource/Henry_Winkler
887	4904	http://dbpedia.org/resource/Minnie_Driver
888	9720	http://dbpedia.org/resource/Billy_Barty
889	3981	http://dbpedia.org/resource/Willem_Dafoe
890	13960	http://dbpedia.org/resource/Michael_Imperioli
891	3872	http://dbpedia.org/resource/George_Gaynes
892	7686	http://dbpedia.org/resource/Patrick_Dempsey
893	10518	http://dbpedia.org/resource/Cary-Hiroyuki_Tagawa
894	11307	http://dbpedia.org/resource/Jessica_Tandy
895	8863	http://dbpedia.org/resource/Jennifer_Jason_Leigh
896	3801	http://dbpedia.org/resource/Robin_Wright
897	9912	http://dbpedia.org/resource/Liev_Schreiber
898	10869	http://dbpedia.org/resource/Raven-SymonÃ©
899	5541	http://dbpedia.org/resource/Vincent_Price
900	504	http://dbpedia.org/resource/Tom_Everett
901	1816	http://dbpedia.org/resource/Laraine_Newman
902	13760	http://dbpedia.org/resource/LL_Cool_J
903	1562	http://dbpedia.org/resource/Bryan_Cranston
904	13706	http://dbpedia.org/resource/Karen_Black
905	11631	http://dbpedia.org/resource/Lolita_Davidovich
906	13020	http://dbpedia.org/resource/Jack_Lemmon
907	12029	http://dbpedia.org/resource/Leelee_Sobieski
908	12355	http://dbpedia.org/resource/French_Stewart
909	5820	http://dbpedia.org/resource/Ali_Larter
910	3092	http://dbpedia.org/resource/Amanda_Plummer
911	14408	http://dbpedia.org/resource/Dave_Foley
912	9101	http://dbpedia.org/resource/Peter_Friedman
913	7952	http://dbpedia.org/resource/Dennis_Farina
914	14503	http://dbpedia.org/resource/Phil_Hartman
915	3149	http://dbpedia.org/resource/Kim_Cattrall
916	12209	http://dbpedia.org/resource/Barbara_Hershey
917	4241	http://dbpedia.org/resource/Jennifer_Esposito
918	8304	http://dbpedia.org/resource/Bess_Armstrong
919	10792	http://dbpedia.org/resource/Jordan_Ladd
920	9597	http://dbpedia.org/resource/Carrie_Snodgress
921	2860	http://dbpedia.org/resource/James_Coburn
922	4700	http://dbpedia.org/resource/Anthony_Heald
923	7126	http://dbpedia.org/resource/CiarÃ¡n_Hinds
924	11428	http://dbpedia.org/resource/Jason_Isaacs
925	4453	http://dbpedia.org/resource/Busta_Rhymes
926	11849	http://dbpedia.org/resource/Jim_Brown
927	7636	http://dbpedia.org/resource/Ben_Daniels
928	8985	http://dbpedia.org/resource/Corbin_Bernsen
929	10595	http://dbpedia.org/resource/James_Cameron
930	955	http://dbpedia.org/resource/Nehemiah_Persoff
931	6202	http://dbpedia.org/resource/Oprah_Winfrey
932	4896	http://dbpedia.org/resource/William_Forsythe_(actor)
933	14151	http://dbpedia.org/resource/Shirley_Knight
934	4088	http://dbpedia.org/resource/Ed_Begley_Jr.
935	1755	http://dbpedia.org/resource/Devon_Sawa
936	24	http://dbpedia.org/resource/Brooke_Smith_(actress)
937	7762	http://dbpedia.org/resource/Dom_DeLuise
938	6786	http://dbpedia.org/resource/Linda_Harrison_(actress)
939	7868	http://dbpedia.org/resource/Rhea_Perlman
940	6710	http://dbpedia.org/resource/Annette_O'Toole
941	4422	http://dbpedia.org/resource/Anne_Bancroft
942	6337	http://dbpedia.org/resource/David_Schwimmer
943	9419	http://dbpedia.org/resource/David_Spade
944	5361	http://dbpedia.org/resource/Abe_Vigoda
945	5560	http://dbpedia.org/resource/Sarah_Polley
946	137	http://dbpedia.org/resource/Kevin_Costner
947	6320	http://dbpedia.org/resource/Harvey_Korman
948	1089	http://dbpedia.org/resource/Maureen_Stapleton
949	225	http://dbpedia.org/resource/Tom_Arnold_(actor)
950	14236	http://dbpedia.org/resource/Rick_Ducommun
951	3060	http://dbpedia.org/resource/David_Krumholtz
952	8998	http://dbpedia.org/resource/Jason_Marsden
953	5242	http://dbpedia.org/resource/Mel_Gorham
954	14540	http://dbpedia.org/resource/Quentin_Crisp
955	19	http://dbpedia.org/resource/Vanessa_Redgrave
956	6591	http://dbpedia.org/resource/Clint_Howard
957	5917	http://dbpedia.org/resource/Gary_Busey
958	4642	http://dbpedia.org/resource/Eric_Bogosian
959	5272	http://dbpedia.org/resource/Faizon_Love
960	497	http://dbpedia.org/resource/Art_Carney
961	4920	http://dbpedia.org/resource/Russell_Crowe
962	13847	http://dbpedia.org/resource/Iman_(model)
963	13365	http://dbpedia.org/resource/Danny_Glover
964	7332	http://dbpedia.org/resource/Carroll_Baker
965	4512	http://dbpedia.org/resource/Annette_Funicello
966	5714	http://dbpedia.org/resource/Russell_Means
967	14056	http://dbpedia.org/resource/Jack_Gwillim
968	9436	http://dbpedia.org/resource/Ricardo_MontalbÃ¡n
969	14588	http://dbpedia.org/resource/Anthony_Higgins_(actor)
970	11657	http://dbpedia.org/resource/Elizabeth_McGovern
971	1026	http://dbpedia.org/resource/Frances_McDormand
972	11409	http://dbpedia.org/resource/Michael_Pataki
973	6013	http://dbpedia.org/resource/Bruce_Dern
974	13940	http://dbpedia.org/resource/Jack_Nicholson
975	3222	http://dbpedia.org/resource/Jack_Black
976	6335	http://dbpedia.org/resource/Chris_Farley
977	5082	http://dbpedia.org/resource/Cassandra_Wilson
978	1059	http://dbpedia.org/resource/Norm_Ferguson_(animator)
979	1330	http://dbpedia.org/resource/Bill_Cobbs
980	12313	http://dbpedia.org/resource/Michael_Rooker
981	13652	http://dbpedia.org/resource/Lucas_Black
982	2728	http://dbpedia.org/resource/John_P._Ryan_(actor)
983	12268	http://dbpedia.org/resource/Sean_Penn
984	10569	http://dbpedia.org/resource/Harris_Yulin
985	2796	http://dbpedia.org/resource/Jeff_Goldblum
986	1550	http://dbpedia.org/resource/Hari_Rhodes
987	12816	http://dbpedia.org/resource/Polly_Walker
988	8250	http://dbpedia.org/resource/Loren_Dean
989	4965	http://dbpedia.org/resource/Gemma_Jones
990	9769	http://dbpedia.org/resource/Michelle_Yeoh
991	14325	http://dbpedia.org/resource/Craig_T._Nelson
992	7555	http://dbpedia.org/resource/Brenda_Strong
993	6819	http://dbpedia.org/resource/Billy_Dee_Williams
994	10907	http://dbpedia.org/resource/Charles_Fleischer
995	2711	http://dbpedia.org/resource/Peter_Michael_Goetz
996	12716	http://dbpedia.org/resource/Dean_Jones_(actor)
997	2235	http://dbpedia.org/resource/Buck_Henry
998	5354	http://dbpedia.org/resource/Om_Puri
999	7156	http://dbpedia.org/resource/Stockard_Channing
1000	11711	http://dbpedia.org/resource/Omar_Epps
1001	11900	http://dbpedia.org/resource/Orbital_(band)
1002	12423	http://dbpedia.org/resource/Burl_Ives
1003	11634	http://dbpedia.org/resource/Luke_Wilson
1004	13083	http://dbpedia.org/resource/Blues_Traveler
1005	2398	http://dbpedia.org/resource/Harry_Belafonte
