kgid	dbid	dblink
499	3792	http://dbpedia.org/resource/Alan_Jay_Lerner
500	11197	http://dbpedia.org/resource/Ehren_Kruger
501	2584	http://dbpedia.org/resource/Ian_McKellen
502	7747	http://dbpedia.org/resource/Andre_Gregory
503	1171	http://dbpedia.org/resource/Fred_Dekker
504	263	http://dbpedia.org/resource/David_Lynch
505	6201	http://dbpedia.org/resource/Mick_Garris
506	2684	http://dbpedia.org/resource/Nancy_Meyers
507	352	http://dbpedia.org/resource/Victor_Miller_(writer)
508	14263	http://dbpedia.org/resource/Jonathan_Hensleigh
509	4969	http://dbpedia.org/resource/Breathless_(1960_film)
510	1624	http://dbpedia.org/resource/Albert_Pyun
511	13184	http://dbpedia.org/resource/Gary_Oldman
512	6529	http://dbpedia.org/resource/David_Cronenberg
513	2188	http://dbpedia.org/resource/The_Who
514	10609	http://dbpedia.org/resource/Peter_Greenaway
515	4683	http://dbpedia.org/resource/Martin_Scorsese
516	3339	http://dbpedia.org/resource/Billy_Bob_Thornton
517	3077	http://dbpedia.org/resource/Matt_Reeves
518	1030	http://dbpedia.org/resource/Chuck_Pfarrer
519	6771	http://dbpedia.org/resource/Guy_Ferland
520	10180	http://dbpedia.org/resource/Homer_Brightman
521	11999	http://dbpedia.org/resource/Eddie_Griffin
522	5602	http://dbpedia.org/resource/Warren_Beatty
523	8929	http://dbpedia.org/resource/Lawrence_Kasdan
524	1705	http://dbpedia.org/resource/John_Barry_(composer)
525	12830	http://dbpedia.org/resource/Timothy_Harris_(writer)
526	3008	http://dbpedia.org/resource/George_Gipe
527	1609	http://dbpedia.org/resource/Frank_Oz
528	6625	http://dbpedia.org/resource/Caroline_Thompson
529	3504	http://dbpedia.org/resource/Daniel_Goldberg_(producer)
530	4930	http://dbpedia.org/resource/Sidney_Lumet
531	2010	http://dbpedia.org/resource/D._W._Griffith
532	2718	http://dbpedia.org/resource/Abel_Ferrara
533	11186	http://dbpedia.org/resource/Peter_Sellers
534	6606	http://dbpedia.org/resource/Vittorio_De_Sica
535	8398	http://dbpedia.org/resource/Bryan_Singer
536	10810	http://dbpedia.org/resource/Philippe_Mora
537	11499	http://dbpedia.org/resource/Richard_Linklater
538	1315	http://dbpedia.org/resource/Christopher_McQuarrie
539	4027	http://dbpedia.org/resource/Henry_Jaglom
540	7775	http://dbpedia.org/resource/Martin_Lawrence
541	7736	http://dbpedia.org/resource/James_Bridges
542	12480	http://dbpedia.org/resource/David_Sheffield
543	981	http://dbpedia.org/resource/Buster_Keaton
544	11777	http://dbpedia.org/resource/Van_Morrison
545	12928	http://dbpedia.org/resource/Talking_Heads
546	14317	http://dbpedia.org/resource/Lorne_Michaels
547	8119	http://dbpedia.org/resource/William_Asher
548	14564	http://dbpedia.org/resource/Terrence_Malick
549	10916	http://dbpedia.org/resource/Jonathan_Demme
550	10418	http://dbpedia.org/resource/David_S._Ward
551	14237	http://dbpedia.org/resource/Monty_Python
552	9887	http://dbpedia.org/resource/Lloyd_Kaufman
553	5081	http://dbpedia.org/resource/Michael_Brook
554	5463	http://dbpedia.org/resource/Freida_Lee_Mock
555	5419	http://dbpedia.org/resource/Tab_Murphy
556	4823	http://dbpedia.org/resource/Jim_Kouf
557	1528	http://dbpedia.org/resource/Wim_Wenders
558	402	http://dbpedia.org/resource/Robert_Bolt
559	12968	http://dbpedia.org/resource/Val_Lewton
560	13758	http://dbpedia.org/resource/John_Cale
561	7068	http://dbpedia.org/resource/Gene_Wilder
562	9546	http://dbpedia.org/resource/Ken_Anderson_(animator)
563	2038	http://dbpedia.org/resource/Tennessee_Williams
564	1750	http://dbpedia.org/resource/Brian_Helgeland
565	13579	http://dbpedia.org/resource/Wes_Craven
566	8894	http://dbpedia.org/resource/Michael_Moore
567	229	http://dbpedia.org/resource/Federico_Fellini
568	9681	http://dbpedia.org/resource/David_Kirschner
569	438	http://dbpedia.org/resource/Michael_Cimino
570	2608	http://dbpedia.org/resource/Bob_Rafelson
571	13831	http://dbpedia.org/resource/Patrick_Sheane_Duncan
572	13427	http://dbpedia.org/resource/William_Goldman
573	11405	http://dbpedia.org/resource/Robert_Harling_(writer)
574	6053	http://dbpedia.org/resource/John_Logan_(writer)
575	8810	http://dbpedia.org/resource/Wes_Anderson
576	5456	http://dbpedia.org/resource/Malia_Scotch_Marmo
577	8991	http://dbpedia.org/resource/Robert_Altman
578	1101	http://dbpedia.org/resource/Joseph_Bologna
579	13403	http://dbpedia.org/resource/John_Byrum
580	8401	http://dbpedia.org/resource/Robert_C._Jones
581	7180	http://dbpedia.org/resource/Larry_Ferguson_(screenwriter)
582	1060	http://dbpedia.org/resource/Raymond_Chandler
583	2672	http://dbpedia.org/resource/Elaine_May
584	7047	http://dbpedia.org/resource/William_Peter_Blatty
585	13563	http://dbpedia.org/resource/Dee_Snider
586	1662	http://dbpedia.org/resource/Rachel_Portman
587	10995	http://dbpedia.org/resource/Charles_Leavitt
588	7224	http://dbpedia.org/resource/Tom_Holland_(director)
589	2746	http://dbpedia.org/resource/Wallace_Shawn
590	2340	http://dbpedia.org/resource/Owen_Wilson
591	13323	http://dbpedia.org/resource/Rod_Serling
592	6952	http://dbpedia.org/resource/Stanley_Mann
593	798	http://dbpedia.org/resource/Ed_Naha
594	3824	http://dbpedia.org/resource/Akira_Kurosawa
595	1448	http://dbpedia.org/resource/Allison_Anders
596	10373	http://dbpedia.org/resource/Bruce_Springsteen
597	10021	http://dbpedia.org/resource/Andrew_Bergman
598	7296	http://dbpedia.org/resource/Ernest_Tidyman
599	14028	http://dbpedia.org/resource/Gregg_Araki
600	2952	http://dbpedia.org/resource/Ronald_Bass
601	2131	http://dbpedia.org/resource/Ted_Sears
602	3215	http://dbpedia.org/resource/Craig_Mazin
603	8593	http://dbpedia.org/resource/Lars_von_Trier
604	6182	http://dbpedia.org/resource/Oliver_Stone
605	1934	http://dbpedia.org/resource/Betty_Comden
606	2855	http://dbpedia.org/resource/Malcolm_McDowell
607	12784	http://dbpedia.org/resource/J._F._Lawton
608	2665	http://dbpedia.org/resource/Peter_Jackson
609	14437	http://dbpedia.org/resource/George_A._Romero
610	9632	http://dbpedia.org/resource/W._D._Richter
611	4942	http://dbpedia.org/resource/Jim_Abrahams
612	2409	http://dbpedia.org/resource/Ed_Solomon
613	3397	http://dbpedia.org/resource/Jean-Luc_Godard
614	10382	http://dbpedia.org/resource/Nancy_Wilson_(rock_musician)
615	7807	http://dbpedia.org/resource/Chris_Weitz
616	11342	http://dbpedia.org/resource/Sidney_J._Furie
617	14364	http://dbpedia.org/resource/Ennio_Morricone
618	2606	http://dbpedia.org/resource/James_M._Cain
619	3881	http://dbpedia.org/resource/Daniel_Taradash
620	12857	http://dbpedia.org/resource/Lowell_Ganz
621	2492	http://dbpedia.org/resource/Moby
622	6893	http://dbpedia.org/resource/Don_Bluth
623	2532	http://dbpedia.org/resource/Paul_Verhoeven
624	13907	http://dbpedia.org/resource/Ray_Bradbury
625	9166	http://dbpedia.org/resource/Alex_Proyas
626	2427	http://dbpedia.org/resource/Akiva_Goldsman
627	10459	http://dbpedia.org/resource/Guinevere_Turner
628	11848	http://dbpedia.org/resource/Rodney_Dangerfield
629	8136	http://dbpedia.org/resource/Ronald_D._Moore
630	5798	http://dbpedia.org/resource/Brian_Grazer
631	1041	http://dbpedia.org/resource/Johnny_Mercer
632	3645	http://dbpedia.org/resource/David_J._Schow
633	6808	http://dbpedia.org/resource/Stevie_Wonder
634	1236	http://dbpedia.org/resource/Paul_Thomas_Anderson
635	8942	http://dbpedia.org/resource/Hans_Zimmer
636	11371	http://dbpedia.org/resource/Don_McKellar
637	296	http://dbpedia.org/resource/Carl_Foreman
638	2872	http://dbpedia.org/resource/Stephen_King
639	1642	http://dbpedia.org/resource/Michael_Mann_(director)
640	10544	http://dbpedia.org/resource/Victor_Nu̱ez
641	11240	http://dbpedia.org/resource/Gloria_Katz
642	5793	http://dbpedia.org/resource/Tonino_Guerra
643	2808	http://dbpedia.org/resource/Bill_Peet
644	8307	http://dbpedia.org/resource/James_Lyons_(film_editor)
645	11764	http://dbpedia.org/resource/Richard_Price_(writer)
646	6353	http://dbpedia.org/resource/Michelangelo_Antonioni
647	1724	http://dbpedia.org/resource/Peter_Fonda
648	9081	http://dbpedia.org/resource/Todd_Haynes
649	8976	http://dbpedia.org/resource/U2
650	5799	http://dbpedia.org/resource/Michael_Tolkin
651	10577	http://dbpedia.org/resource/David_Mamet
652	1458	http://dbpedia.org/resource/Clint_Eastwood
653	1635	http://dbpedia.org/resource/Darren_Aronofsky
654	3890	http://dbpedia.org/resource/Carole_King
655	14354	http://dbpedia.org/resource/Horton_Foote
656	10693	http://dbpedia.org/resource/Don_Roos
657	9241	http://dbpedia.org/resource/Jim_Thompson_(writer)
658	4370	http://dbpedia.org/resource/Fran̤ois_Truffaut
659	5599	http://dbpedia.org/resource/John_Sayles
660	7503	http://dbpedia.org/resource/Ronald_Shusett
661	169	http://dbpedia.org/resource/Nick_Cassavetes
662	4329	http://dbpedia.org/resource/Bob_Fosse
663	7756	http://dbpedia.org/resource/Charles_Shyer
664	1230	http://dbpedia.org/resource/Adam_Sandler
665	6857	http://dbpedia.org/resource/Peter_Stone
666	1385	http://dbpedia.org/resource/Coen_brothers
667	14109	http://dbpedia.org/resource/Donald_Ogden_Stewart
668	6780	http://dbpedia.org/resource/Robert_Riskin
669	554	http://dbpedia.org/resource/Ralph_Burns
670	6600	http://dbpedia.org/resource/Randy_Newman
671	8008	http://dbpedia.org/resource/Nicholas_Pileggi
672	1745	http://dbpedia.org/resource/Gregory_Nava
673	2287	http://dbpedia.org/resource/Mark_Steven_Johnson
674	6728	http://dbpedia.org/resource/Dale_Launer
675	10010	http://dbpedia.org/resource/Robert_Rodat
676	5550	http://dbpedia.org/resource/Michael_Herr
677	4324	http://dbpedia.org/resource/Lasse_Hallstr̦m
678	10961	http://dbpedia.org/resource/John_Cleese
