kgid	dbid	dblink
499	7645	http://dbpedia.org/resource/Louis_DiGiaimo
500	634	http://dbpedia.org/resource/Robert_Newmyer
501	1625	http://dbpedia.org/resource/Michael_Hertzberg
502	9618	http://dbpedia.org/resource/Ray_Stark
503	4661	http://dbpedia.org/resource/Ned_Tanen
504	10412	http://dbpedia.org/resource/Atom_Egoyan
505	3528	http://dbpedia.org/resource/Joe_Roth
506	7753	http://dbpedia.org/resource/Mervyn_LeRoy
507	14190	http://dbpedia.org/resource/Dean_Devlin
508	11153	http://dbpedia.org/resource/Neal_H._Moritz
509	8142	http://dbpedia.org/resource/Julius_R._Nasso
510	5513	http://dbpedia.org/resource/Harry_Cohn
511	5712	http://dbpedia.org/resource/Roger_Edens
512	9320	http://dbpedia.org/resource/David_Weisbart
513	9210	http://dbpedia.org/resource/Gene_Roddenberry
514	11326	http://dbpedia.org/resource/Meredith_Scott_Lynn
515	263	http://dbpedia.org/resource/David_Lynch
516	3729	http://dbpedia.org/resource/Ted_Zachary
517	4611	http://dbpedia.org/resource/Sean_Daniel
518	10067	http://dbpedia.org/resource/Wolfgang_Reitherman
519	1630	http://dbpedia.org/resource/Madonna_(entertainer)
520	12372	http://dbpedia.org/resource/Jeremy_Thomas
521	1533	http://dbpedia.org/resource/Keith_Gordon
522	4529	http://dbpedia.org/resource/Quincy_Jones
523	2684	http://dbpedia.org/resource/Nancy_Meyers
524	14603	http://dbpedia.org/resource/Cecil_B._DeMille
525	2303	http://dbpedia.org/resource/Lawrence_Gordon_(producer)
526	10389	http://dbpedia.org/resource/Eric_Fellner
527	13184	http://dbpedia.org/resource/Gary_Oldman
528	7377	http://dbpedia.org/resource/Arnon_Milchan
529	6529	http://dbpedia.org/resource/David_Cronenberg
530	9988	http://dbpedia.org/resource/Steve_Tisch
531	4309	http://dbpedia.org/resource/Michael_J._Fox
532	13455	http://dbpedia.org/resource/George_Jackson_(producer)
533	4116	http://dbpedia.org/resource/Menahem_Golan
534	4694	http://dbpedia.org/resource/Dino_De_Laurentiis
535	1846	http://dbpedia.org/resource/Uberto_Pasolini
536	4683	http://dbpedia.org/resource/Martin_Scorsese
537	11984	http://dbpedia.org/resource/Executive_producer
538	11912	http://dbpedia.org/resource/Mark_Victor
539	14195	http://dbpedia.org/resource/Fran_Drescher
540	13633	http://dbpedia.org/resource/Stan_Winston
541	756	http://dbpedia.org/resource/Richard_N._Gladstein
542	3709	http://dbpedia.org/resource/Robert_A._Harris
543	14559	http://dbpedia.org/resource/Roland_Joff̩
544	5602	http://dbpedia.org/resource/Warren_Beatty
545	8929	http://dbpedia.org/resource/Lawrence_Kasdan
546	3234	http://dbpedia.org/resource/John_McTiernan
547	11916	http://dbpedia.org/resource/Fred_Roos
548	12176	http://dbpedia.org/resource/Kathleen_Kennedy_(producer)
549	12830	http://dbpedia.org/resource/Timothy_Harris_(writer)
550	1609	http://dbpedia.org/resource/Frank_Oz
551	2010	http://dbpedia.org/resource/D._W._Griffith
552	3504	http://dbpedia.org/resource/Daniel_Goldberg_(producer)
553	4930	http://dbpedia.org/resource/Sidney_Lumet
554	3089	http://dbpedia.org/resource/Pierce_Brosnan
555	5805	http://dbpedia.org/resource/Robert_Greenhut
556	3586	http://dbpedia.org/resource/Richard_Lester
557	8398	http://dbpedia.org/resource/Bryan_Singer
558	10810	http://dbpedia.org/resource/Philippe_Mora
559	9874	http://dbpedia.org/resource/Ralph_Fiennes
560	9646	http://dbpedia.org/resource/Douglas_Wick
561	1160	http://dbpedia.org/resource/Arnold_Kopelson
562	9615	http://dbpedia.org/resource/Tim_Burton
563	9736	http://dbpedia.org/resource/Sam_Spiegel
564	11145	http://dbpedia.org/resource/Richard_Edlund
565	7775	http://dbpedia.org/resource/Martin_Lawrence
566	7736	http://dbpedia.org/resource/James_Bridges
567	981	http://dbpedia.org/resource/Buster_Keaton
568	14317	http://dbpedia.org/resource/Lorne_Michaels
569	6218	http://dbpedia.org/resource/Dean_Silvers
570	920	http://dbpedia.org/resource/Ken_Kwapis
571	14691	http://dbpedia.org/resource/Robert_Duvall
572	10916	http://dbpedia.org/resource/Jonathan_Demme
573	6350	http://dbpedia.org/resource/Lloyd_Levin
574	8507	http://dbpedia.org/resource/Alan_Marshall_(producer)
575	8940	http://dbpedia.org/resource/Jodie_Foster
576	9887	http://dbpedia.org/resource/Lloyd_Kaufman
577	5261	http://dbpedia.org/resource/Jerry_Weintraub
578	14564	http://dbpedia.org/resource/Terrence_Malick
579	11293	http://dbpedia.org/resource/Steve_Miner
580	5097	http://dbpedia.org/resource/John_Grisham
581	8816	http://dbpedia.org/resource/Tony_Bill
582	13696	http://dbpedia.org/resource/John_Sturges
583	5463	http://dbpedia.org/resource/Freida_Lee_Mock
584	4823	http://dbpedia.org/resource/Jim_Kouf
585	5181	http://dbpedia.org/resource/George_Waggner
586	5994	http://dbpedia.org/resource/James_Jacks
587	1528	http://dbpedia.org/resource/Wim_Wenders
588	9920	http://dbpedia.org/resource/Errol_Morris
589	12392	http://dbpedia.org/resource/Jean-Claude_Van_Damme
590	13752	http://dbpedia.org/resource/Beau_Flynn
591	12968	http://dbpedia.org/resource/Val_Lewton
592	81	http://dbpedia.org/resource/Norman_Jewison
593	7959	http://dbpedia.org/resource/Harold_Becker
594	13579	http://dbpedia.org/resource/Wes_Craven
595	8894	http://dbpedia.org/resource/Michael_Moore
596	9681	http://dbpedia.org/resource/David_Kirschner
597	438	http://dbpedia.org/resource/Michael_Cimino
598	8953	http://dbpedia.org/resource/Rebecca_De_Mornay
599	4016	http://dbpedia.org/resource/Taylor_Hackford
600	2608	http://dbpedia.org/resource/Bob_Rafelson
601	7084	http://dbpedia.org/resource/Doug_Mitchell_(film_producer)
602	13831	http://dbpedia.org/resource/Patrick_Sheane_Duncan
603	2319	http://dbpedia.org/resource/Paul_Monash
604	11686	http://dbpedia.org/resource/Elizabeth_Hurley
605	8991	http://dbpedia.org/resource/Robert_Altman
606	13403	http://dbpedia.org/resource/John_Byrum
607	11192	http://dbpedia.org/resource/Irving_Thalberg
608	6852	http://dbpedia.org/resource/Paul_Webster_(producer)
609	8658	http://dbpedia.org/resource/William_Castle
610	13563	http://dbpedia.org/resource/Dee_Snider
611	3809	http://dbpedia.org/resource/Charles_B._Wessler
612	825	http://dbpedia.org/resource/Suzanne_Todd
613	13996	http://dbpedia.org/resource/Roger_Birnbaum
614	6195	http://dbpedia.org/resource/Robert_Evans
615	2125	http://dbpedia.org/resource/Martin_Brest
616	3824	http://dbpedia.org/resource/Akira_Kurosawa
617	7296	http://dbpedia.org/resource/Ernest_Tidyman
618	10021	http://dbpedia.org/resource/Andrew_Bergman
619	7005	http://dbpedia.org/resource/Brian_Henson
620	2952	http://dbpedia.org/resource/Ronald_Bass
621	14028	http://dbpedia.org/resource/Gregg_Araki
622	11491	http://dbpedia.org/resource/Brian_De_Palma
623	3942	http://dbpedia.org/resource/Don_Siegel
624	5863	http://dbpedia.org/resource/Richard_P._Rubinstein
625	12918	http://dbpedia.org/resource/Jon_Davison_(film_producer)
626	6182	http://dbpedia.org/resource/Oliver_Stone
627	6499	http://dbpedia.org/resource/Don_Hahn
628	5667	http://dbpedia.org/resource/Robert_Redford
629	893	http://dbpedia.org/resource/Marc_Abraham
630	14260	http://dbpedia.org/resource/Steve_Starkey
631	9469	http://dbpedia.org/resource/Daniel_Melnick
632	4238	http://dbpedia.org/resource/Howard_Kazanjian
633	2665	http://dbpedia.org/resource/Peter_Jackson
634	13753	http://dbpedia.org/resource/David_Kirkpatrick_(producer)
635	12456	http://dbpedia.org/resource/Rob_Cohen
636	14437	http://dbpedia.org/resource/George_A._Romero
637	6131	http://dbpedia.org/resource/Michael_Gruskoff
638	7807	http://dbpedia.org/resource/Chris_Weitz
639	8766	http://dbpedia.org/resource/Jean_Doumanian
640	1774	http://dbpedia.org/resource/Edward_S._Feldman
641	2639	http://dbpedia.org/resource/Richard_Fleischer
642	720	http://dbpedia.org/resource/Adam_Leipzig
643	1299	http://dbpedia.org/resource/Simon_Wincer
644	6893	http://dbpedia.org/resource/Don_Bluth
645	5068	http://dbpedia.org/resource/Jerry_Bruckheimer
646	7579	http://dbpedia.org/resource/Darryl_F._Zanuck
647	2632	http://dbpedia.org/resource/Tim_Bevan
648	9166	http://dbpedia.org/resource/Alex_Proyas
649	2427	http://dbpedia.org/resource/Akiva_Goldsman
650	10459	http://dbpedia.org/resource/Guinevere_Turner
651	4695	http://dbpedia.org/resource/Marianne_Maddalena
652	5798	http://dbpedia.org/resource/Brian_Grazer
653	8613	http://dbpedia.org/resource/Amy_Robinson
654	1236	http://dbpedia.org/resource/Paul_Thomas_Anderson
655	296	http://dbpedia.org/resource/Carl_Foreman
656	10107	http://dbpedia.org/resource/Charles_Newirth
657	1642	http://dbpedia.org/resource/Michael_Mann_(director)
658	11338	http://dbpedia.org/resource/Jake_Eberts
659	5736	http://dbpedia.org/resource/Martin_Bregman
660	11240	http://dbpedia.org/resource/Gloria_Katz
661	11635	http://dbpedia.org/resource/Peter_Guber
662	13953	http://dbpedia.org/resource/Stephen_Woolley
663	14019	http://dbpedia.org/resource/Neil_Canton
664	1724	http://dbpedia.org/resource/Peter_Fonda
665	1458	http://dbpedia.org/resource/Clint_Eastwood
666	11602	http://dbpedia.org/resource/Frank_Mancuso,_Jr.
667	13842	http://dbpedia.org/resource/Ezra_Swerdlow
668	14354	http://dbpedia.org/resource/Horton_Foote
669	11780	http://dbpedia.org/resource/Irwin_Yablans
670	4370	http://dbpedia.org/resource/Fran̤ois_Truffaut
671	7099	http://dbpedia.org/resource/Barbara_Broccoli
672	4909	http://dbpedia.org/resource/James_G._Robinson
673	11951	http://dbpedia.org/resource/Burny_Mattinson
674	7503	http://dbpedia.org/resource/Ronald_Shusett
675	1230	http://dbpedia.org/resource/Adam_Sandler
676	7756	http://dbpedia.org/resource/Charles_Shyer
677	1385	http://dbpedia.org/resource/Coen_brothers
678	13281	http://dbpedia.org/resource/Griffin_Dunne
679	4799	http://dbpedia.org/resource/Franklin_J._Schaffner
680	5595	http://dbpedia.org/resource/Gary_Goetzman
681	12015	http://dbpedia.org/resource/Jim_Wilson_(producer)
682	6251	http://dbpedia.org/resource/Tobey_Maguire
683	6728	http://dbpedia.org/resource/Dale_Launer
684	6968	http://dbpedia.org/resource/Mark_Canton
685	10961	http://dbpedia.org/resource/John_Cleese
686	9463	http://dbpedia.org/resource/Sam_Waterston
