kgid	dbid	dblink
503	11642	http://dbpedia.org/resource/Dwight_H._Little
504	13696	http://dbpedia.org/resource/John_Sturges
505	5463	http://dbpedia.org/resource/Freida_Lee_Mock
506	673	http://dbpedia.org/resource/Stuart_Rosenberg
507	4823	http://dbpedia.org/resource/Jim_Kouf
508	5181	http://dbpedia.org/resource/George_Waggner
509	1528	http://dbpedia.org/resource/Wim_Wenders
510	9920	http://dbpedia.org/resource/Errol_Morris
511	12392	http://dbpedia.org/resource/Jean-Claude_Van_Damme
512	9392	http://dbpedia.org/resource/Mike_Gabriel
513	81	http://dbpedia.org/resource/Norman_Jewison
514	7068	http://dbpedia.org/resource/Gene_Wilder
515	7959	http://dbpedia.org/resource/Harold_Becker
516	1750	http://dbpedia.org/resource/Brian_Helgeland
517	13579	http://dbpedia.org/resource/Wes_Craven
518	8894	http://dbpedia.org/resource/Michael_Moore
519	229	http://dbpedia.org/resource/Federico_Fellini
520	438	http://dbpedia.org/resource/Michael_Cimino
521	4016	http://dbpedia.org/resource/Taylor_Hackford
522	2608	http://dbpedia.org/resource/Bob_Rafelson
523	11405	http://dbpedia.org/resource/Robert_Harling_(writer)
524	8810	http://dbpedia.org/resource/Wes_Anderson
525	8991	http://dbpedia.org/resource/Robert_Altman
526	1101	http://dbpedia.org/resource/Joseph_Bologna
527	13403	http://dbpedia.org/resource/John_Byrum
528	7047	http://dbpedia.org/resource/William_Peter_Blatty
529	8658	http://dbpedia.org/resource/William_Castle
530	526	http://dbpedia.org/resource/Richard_Benjamin
531	7224	http://dbpedia.org/resource/Tom_Holland_(director)
532	3647	http://dbpedia.org/resource/John_Guillermin
533	2902	http://dbpedia.org/resource/Paul_W._S._Anderson
534	2125	http://dbpedia.org/resource/Martin_Brest
535	3824	http://dbpedia.org/resource/Akira_Kurosawa
536	1448	http://dbpedia.org/resource/Allison_Anders
537	7649	http://dbpedia.org/resource/George_Cukor
538	10021	http://dbpedia.org/resource/Andrew_Bergman
539	14028	http://dbpedia.org/resource/Gregg_Araki
540	7005	http://dbpedia.org/resource/Brian_Henson
541	11491	http://dbpedia.org/resource/Brian_De_Palma
542	9876	http://dbpedia.org/resource/Saul_Rubinek
543	3215	http://dbpedia.org/resource/Craig_Mazin
544	3942	http://dbpedia.org/resource/Don_Siegel
545	14701	http://dbpedia.org/resource/John_Madden_(director)
546	8593	http://dbpedia.org/resource/Lars_von_Trier
547	5481	http://dbpedia.org/resource/Bill_Duke
548	6182	http://dbpedia.org/resource/Oliver_Stone
549	5667	http://dbpedia.org/resource/Robert_Redford
550	6499	http://dbpedia.org/resource/Don_Hahn
551	3304	http://dbpedia.org/resource/Charles_Martin_Smith
552	2665	http://dbpedia.org/resource/Peter_Jackson
553	14437	http://dbpedia.org/resource/George_A._Romero
554	12456	http://dbpedia.org/resource/Rob_Cohen
555	1475	http://dbpedia.org/resource/Hart_Bochner
556	4942	http://dbpedia.org/resource/Jim_Abrahams
557	2652	http://dbpedia.org/resource/Mike_Newell_(director)
558	6551	http://dbpedia.org/resource/Ted_Demme
559	819	http://dbpedia.org/resource/King_Vidor
560	3397	http://dbpedia.org/resource/Jean-Luc_Godard
561	3423	http://dbpedia.org/resource/Adrian_Lyne
562	7807	http://dbpedia.org/resource/Chris_Weitz
563	11915	http://dbpedia.org/resource/Mel_Smith
564	11342	http://dbpedia.org/resource/Sidney_J._Furie
565	2639	http://dbpedia.org/resource/Richard_Fleischer
566	14272	http://dbpedia.org/resource/Barry_Sonnenfeld
567	13583	http://dbpedia.org/resource/Frank_Marshall_(producer)
568	8432	http://dbpedia.org/resource/Steve_Boyum
569	1299	http://dbpedia.org/resource/Simon_Wincer
570	6893	http://dbpedia.org/resource/Don_Bluth
571	10863	http://dbpedia.org/resource/Antonia_Bird
572	2532	http://dbpedia.org/resource/Paul_Verhoeven
573	9166	http://dbpedia.org/resource/Alex_Proyas
574	7561	http://dbpedia.org/resource/Stephen_Herek
575	439	http://dbpedia.org/resource/Martin_Campbell
576	7490	http://dbpedia.org/resource/Jack_Kinney
577	1236	http://dbpedia.org/resource/Paul_Thomas_Anderson
578	14007	http://dbpedia.org/resource/Andrzej_Bartkowiak
579	11371	http://dbpedia.org/resource/Don_McKellar
580	2872	http://dbpedia.org/resource/Stephen_King
581	1642	http://dbpedia.org/resource/Michael_Mann_(director)
582	10544	http://dbpedia.org/resource/Victor_Nu̱ez
583	5508	http://dbpedia.org/resource/John_Frankenheimer
584	507	http://dbpedia.org/resource/David_R._Ellis
585	6178	http://dbpedia.org/resource/Roger_Donaldson
586	6353	http://dbpedia.org/resource/Michelangelo_Antonioni
587	5799	http://dbpedia.org/resource/Michael_Tolkin
588	9081	http://dbpedia.org/resource/Todd_Haynes
589	10577	http://dbpedia.org/resource/David_Mamet
590	1458	http://dbpedia.org/resource/Clint_Eastwood
591	1635	http://dbpedia.org/resource/Darren_Aronofsky
592	12975	http://dbpedia.org/resource/Guy_Hamilton
593	14327	http://dbpedia.org/resource/Andy_Tennant
594	10693	http://dbpedia.org/resource/Don_Roos
595	10547	http://dbpedia.org/resource/David_Fincher
596	4370	http://dbpedia.org/resource/Fran̤ois_Truffaut
597	5599	http://dbpedia.org/resource/John_Sayles
598	6994	http://dbpedia.org/resource/Michael_Lehmann
599	11951	http://dbpedia.org/resource/Burny_Mattinson
600	169	http://dbpedia.org/resource/Nick_Cassavetes
601	4847	http://dbpedia.org/resource/Mary_Lambert_(director)
602	4329	http://dbpedia.org/resource/Bob_Fosse
603	7756	http://dbpedia.org/resource/Charles_Shyer
604	13281	http://dbpedia.org/resource/Griffin_Dunne
605	1385	http://dbpedia.org/resource/Coen_brothers
606	4799	http://dbpedia.org/resource/Franklin_J._Schaffner
607	1745	http://dbpedia.org/resource/Gregory_Nava
608	2287	http://dbpedia.org/resource/Mark_Steven_Johnson
609	12015	http://dbpedia.org/resource/Jim_Wilson_(producer)
610	8934	http://dbpedia.org/resource/Les_Mayfield
611	4324	http://dbpedia.org/resource/Lasse_Hallstr̦m
612	10961	http://dbpedia.org/resource/John_Cleese
